ID,coherence,accuracy,RT_dz
39,easy,True,1.10588235294
39,hard,False,1.0
39,hard,False,0.788235294118
39,easy,True,1.18823529412
39,easy,False,0.952941176471
39,easy,True,1.45882352941
39,hard,False,0.917647058824
39,hard,True,1.32941176471
39,easy,True,1.14117647059
39,hard,False,0.8
39,hard,False,0.847058823529
39,easy,False,0.741176470588
39,hard,True,0.894117647059
39,hard,True,0.858823529412
39,hard,True,0.788235294118
39,easy,True,1.29411764706
39,hard,True,1.29411764706
39,easy,False,0.835294117647
39,easy,False,0.8
39,easy,False,0.811764705882
39,hard,True,1.34117647059
39,easy,True,1.52941176471
39,easy,True,0.905882352941
39,hard,False,0.976470588235
39,easy,True,0.811764705882
39,hard,True,0.729411764706
39,easy,True,0.905882352941
39,easy,True,1.07058823529
39,hard,False,1.32941176471
39,easy,True,0.811764705882
39,easy,False,0.694117647059
39,easy,False,1.23529411765
39,hard,False,1.03529411765
39,easy,True,1.04705882353
39,easy,True,0.952941176471
39,hard,False,1.15294117647
39,hard,False,1.09411764706
39,easy,True,0.917647058824
39,hard,True,1.07058823529
39,easy,True,0.835294117647
39,easy,True,1.16470588235
39,easy,False,1.57647058824
39,hard,False,1.04705882353
39,easy,False,1.43529411765
39,easy,True,0.929411764706
39,easy,True,1.58823529412
39,easy,False,0.847058823529
39,hard,True,1.67058823529
39,easy,False,1.0
39,hard,True,0.905882352941
39,easy,False,0.964705882353
39,easy,False,0.988235294118
39,easy,False,0.976470588235
39,hard,False,0.858823529412
39,hard,True,1.32941176471
39,easy,False,0.941176470588
39,hard,True,1.03529411765
39,hard,False,1.42352941176
39,easy,True,1.83529411765
39,easy,True,1.56470588235
39,hard,False,1.63529411765
39,hard,False,1.28235294118
39,easy,False,1.18823529412
39,easy,False,1.05882352941
39,hard,False,1.44705882353
39,hard,True,1.2
39,easy,False,0.729411764706
39,easy,True,1.02352941176
39,hard,True,1.84705882353
39,hard,False,1.28235294118
39,hard,False,1.48235294118
39,easy,True,1.0
39,easy,True,1.01176470588
39,hard,True,1.21176470588
39,hard,True,0.870588235294
39,easy,True,1.30588235294
39,hard,False,1.11764705882
39,hard,True,1.18823529412
39,easy,False,1.07058823529
39,easy,True,1.18823529412
39,hard,False,1.76470588235
39,hard,True,1.05882352941
39,easy,False,0.929411764706
39,hard,False,0.8
39,hard,True,0.8
39,easy,True,0.917647058824
39,easy,False,0.647058823529
39,easy,False,0.564705882353
39,hard,False,0.835294117647
39,easy,False,0.788235294118
39,hard,False,0.635294117647
39,easy,True,1.76470588235
39,easy,True,1.23529411765
39,hard,True,0.752941176471
39,hard,False,0.694117647059
39,easy,False,1.0
39,hard,True,1.65882352941
39,hard,True,1.89411764706
39,hard,False,1.77647058824
39,easy,True,1.28235294118
39,hard,True,0.964705882353
39,easy,False,1.15294117647
39,hard,False,0.729411764706
39,hard,False,0.952941176471
39,hard,False,0.658823529412
39,easy,True,1.36470588235
39,hard,False,1.68235294118
39,easy,False,1.10588235294
39,hard,False,1.18823529412
39,hard,False,1.07058823529
39,hard,False,1.58823529412
39,easy,True,1.41176470588
39,hard,False,1.16470588235
39,easy,True,0.694117647059
39,easy,False,0.847058823529
39,easy,False,0.905882352941
39,hard,True,1.22352941176
39,easy,True,1.16470588235
39,hard,False,0.858823529412
39,hard,False,1.49411764706
39,hard,False,1.36470588235
39,easy,False,0.929411764706
39,easy,True,0.988235294118
39,easy,True,1.68235294118
39,hard,True,1.67058823529
39,hard,False,1.17647058824
39,easy,True,1.30588235294
39,hard,False,0.8
39,hard,False,1.4
39,easy,False,0.764705882353
39,easy,True,1.04705882353
39,hard,True,1.32941176471
39,easy,False,0.705882352941
39,hard,True,1.91764705882
39,easy,True,1.16470588235
39,hard,True,1.17647058824
39,hard,False,0.929411764706
39,hard,True,1.02352941176
39,easy,True,1.10588235294
39,hard,False,0.988235294118
39,easy,False,0.952941176471
39,easy,True,1.27058823529
39,hard,True,0.870588235294
39,easy,False,1.10588235294
39,hard,True,1.15294117647
39,easy,True,0.729411764706
39,hard,False,0.635294117647
39,easy,False,0.517647058824
39,hard,False,0.529411764706
39,easy,False,1.32941176471
39,easy,False,0.552941176471
39,easy,False,0.964705882353
39,hard,False,0.847058823529
39,hard,False,1.34117647059
39,easy,False,1.07058823529
39,hard,True,1.61176470588
39,hard,True,0.847058823529
39,easy,True,0.705882352941
39,easy,False,0.670588235294
39,easy,False,0.858823529412
39,hard,False,1.68235294118
39,easy,False,0.552941176471
39,easy,True,0.964705882353
39,hard,False,0.682352941176
39,hard,True,0.776470588235
39,easy,False,0.788235294118
39,easy,True,1.21176470588
39,hard,False,1.01176470588
39,easy,True,0.729411764706
39,hard,False,0.776470588235
39,hard,False,0.705882352941
39,hard,False,1.02352941176
39,easy,False,0.470588235294
39,easy,True,0.717647058824
39,hard,False,0.705882352941
39,hard,False,1.07058823529
39,easy,False,1.01176470588
39,hard,False,0.964705882353
39,hard,False,0.964705882353
39,hard,True,0.647058823529
39,easy,False,0.917647058824
39,easy,False,1.51764705882
39,easy,True,0.788235294118
39,hard,False,1.10588235294
39,easy,False,1.2
39,hard,False,0.823529411765
39,easy,False,1.08235294118
39,hard,True,1.72941176471
39,easy,False,0.752941176471
39,easy,True,1.24705882353
39,hard,False,0.823529411765
39,easy,True,0.976470588235
39,easy,True,1.21176470588
39,hard,False,1.43529411765
39,hard,False,1.22352941176
39,hard,False,1.75294117647
39,easy,False,1.18823529412
39,hard,False,1.48235294118
39,hard,False,0.658823529412
39,easy,True,1.27058823529
39,hard,True,0.717647058824
39,easy,False,0.576470588235
39,hard,True,0.776470588235
39,easy,False,1.41176470588
39,easy,False,0.905882352941
39,easy,True,1.27058823529
39,hard,False,0.929411764706
39,easy,False,0.858823529412
39,easy,True,1.04705882353
39,hard,False,1.67058823529
39,easy,False,0.847058823529
39,hard,True,1.09411764706
39,easy,False,1.10588235294
39,easy,True,1.11764705882
39,hard,True,1.24705882353
39,easy,False,0.764705882353
39,hard,False,0.941176470588
39,hard,False,0.505882352941
39,easy,False,0.694117647059
39,hard,True,1.10588235294
39,hard,False,0.964705882353
39,hard,True,1.09411764706
39,easy,True,1.34117647059
39,easy,False,1.84705882353
39,hard,False,0.882352941176
39,easy,True,1.47058823529
39,hard,False,1.49411764706
39,easy,False,1.43529411765
39,hard,False,1.24705882353
39,hard,True,1.52941176471
39,easy,False,1.34117647059
39,hard,True,1.67058823529
39,easy,False,1.50588235294
39,hard,False,1.75294117647
39,easy,False,0.694117647059
39,hard,True,0.870588235294
39,easy,True,0.835294117647
39,hard,False,1.21176470588
39,hard,False,0.964705882353
39,hard,True,1.21176470588
39,easy,True,1.02352941176
39,easy,False,1.47058823529
39,hard,False,0.988235294118
39,easy,True,1.04705882353
39,easy,False,1.14117647059
39,hard,False,0.905882352941
39,hard,True,1.04705882353
39,easy,False,1.24705882353
39,hard,False,1.10588235294
39,hard,False,1.14117647059
39,hard,False,1.14117647059
39,easy,False,0.776470588235
39,easy,True,0.988235294118
39,hard,False,1.70588235294
39,hard,True,1.02352941176
39,easy,False,0.870588235294
39,easy,True,1.28235294118
39,easy,True,1.63529411765
39,hard,False,1.05882352941
39,easy,False,1.30588235294
39,easy,True,1.72941176471
39,easy,False,0.752941176471
39,hard,False,1.18823529412
39,hard,True,0.941176470588
39,easy,False,1.96470588235
39,easy,False,1.63529411765
39,hard,True,0.764705882353
39,easy,False,0.682352941176
39,easy,True,1.30588235294
39,hard,True,0.682352941176
39,hard,True,0.8
39,easy,True,0.717647058824
39,hard,False,1.49411764706
39,easy,True,0.823529411765
39,hard,False,1.25882352941
39,hard,True,1.30588235294
39,easy,False,0.917647058824
39,easy,True,0.729411764706
39,easy,False,0.611764705882
39,hard,False,1.34117647059
39,easy,False,0.988235294118
39,hard,False,1.12941176471
39,hard,True,1.55294117647
39,hard,True,1.04705882353
39,easy,False,1.10588235294
39,easy,True,0.952941176471
39,easy,True,1.01176470588
39,hard,False,0.964705882353
39,easy,False,1.05882352941
39,easy,False,0.752941176471
39,hard,False,1.12941176471
39,easy,False,1.47058823529
39,easy,False,0.964705882353
39,hard,False,1.09411764706
39,easy,False,1.67058823529
39,easy,False,0.964705882353
39,easy,True,0.905882352941
39,hard,False,1.17647058824
39,easy,False,1.48235294118
39,easy,False,0.976470588235
39,hard,True,1.2
39,hard,False,1.92941176471
39,easy,False,1.05882352941
39,hard,False,0.717647058824
39,easy,True,0.917647058824
39,hard,False,0.952941176471
39,easy,False,1.17647058824
39,hard,True,1.07058823529
39,hard,False,1.09411764706
39,easy,False,1.11764705882
39,easy,False,0.847058823529
39,hard,False,0.988235294118
39,hard,False,0.917647058824
39,easy,True,0.729411764706
39,easy,False,1.16470588235
39,easy,True,1.04705882353
39,hard,False,1.43529411765
39,easy,False,1.14117647059
39,hard,True,1.12941176471
39,hard,True,1.63529411765
39,easy,False,1.27058823529
39,easy,True,0.905882352941
39,hard,True,0.988235294118
39,hard,True,0.811764705882
39,easy,False,1.50588235294
39,hard,True,1.64705882353
39,hard,True,1.08235294118
39,hard,True,0.929411764706
39,easy,True,1.05882352941
39,easy,True,0.905882352941
39,easy,True,0.658823529412
39,hard,False,0.658823529412
39,easy,False,1.49411764706
39,hard,False,1.22352941176
39,hard,True,1.04705882353
39,hard,True,1.14117647059
39,easy,False,1.24705882353
39,easy,False,1.36470588235
39,hard,True,0.952941176471
39,easy,False,1.4
39,easy,False,1.41176470588
39,hard,True,1.67058823529
39,easy,False,1.07058823529
39,hard,True,1.08235294118
39,hard,True,0.870588235294
39,hard,False,0.858823529412
39,hard,True,0.976470588235
39,easy,True,0.952941176471
39,easy,False,1.14117647059
39,hard,False,0.682352941176
39,hard,False,0.505882352941
39,easy,False,0.741176470588
39,easy,True,0.6
39,easy,False,0.894117647059
39,hard,True,1.22352941176
39,easy,True,0.564705882353
39,hard,False,0.917647058824
39,hard,False,0.894117647059
39,easy,True,1.02352941176
39,easy,False,0.564705882353
39,hard,False,1.44705882353
39,hard,False,0.788235294118
39,easy,False,1.05882352941
39,hard,False,0.717647058824
39,hard,False,1.50588235294
39,easy,False,1.07058823529
39,easy,True,0.929411764706
39,hard,True,0.776470588235
39,easy,False,1.03529411765
39,hard,False,0.635294117647
39,hard,True,0.752941176471
39,easy,True,1.02352941176
39,easy,False,0.517647058824
39,easy,True,0.870588235294
39,hard,False,1.10588235294
39,easy,True,0.658823529412
39,hard,False,0.611764705882
39,easy,False,0.741176470588
39,easy,True,0.717647058824
39,hard,False,0.6
39,hard,False,1.48235294118
39,easy,False,0.929411764706
39,easy,False,0.764705882353
39,hard,False,0.941176470588
39,hard,True,0.682352941176
39,easy,True,0.741176470588
39,hard,False,0.858823529412
39,easy,True,0.705882352941
39,hard,True,1.35294117647
39,hard,False,1.05882352941
39,hard,False,0.870588235294
39,easy,True,0.929411764706
39,easy,False,1.02352941176
39,hard,False,1.34117647059
39,easy,False,0.835294117647
39,hard,False,1.47058823529
39,easy,False,0.952941176471
39,easy,False,1.09411764706
39,easy,False,1.2
39,hard,True,1.03529411765
39,easy,True,1.07058823529
39,hard,False,0.988235294118
39,hard,False,0.776470588235
39,easy,True,1.07058823529
39,hard,False,0.529411764706
39,easy,True,1.47058823529
39,easy,False,0.894117647059
39,easy,False,0.647058823529
39,hard,True,0.647058823529
39,hard,False,0.929411764706
39,easy,False,0.764705882353
39,easy,True,0.741176470588
39,easy,False,0.682352941176
39,hard,False,0.764705882353
39,easy,False,1.98823529412
39,hard,True,1.28235294118
39,hard,True,0.976470588235
39,hard,False,1.07058823529
39,easy,False,0.952941176471
39,easy,True,1.05882352941
39,hard,False,0.941176470588
39,hard,True,0.835294117647
39,easy,False,1.82352941176
39,easy,False,0.635294117647
39,hard,False,0.717647058824
39,easy,False,1.31764705882
39,easy,True,0.835294117647
39,hard,False,1.01176470588
39,easy,False,0.894117647059
39,easy,False,0.823529411765
39,easy,True,1.0
39,hard,True,1.35294117647
39,easy,False,1.01176470588
39,hard,False,0.729411764706
39,hard,True,0.729411764706
39,easy,False,0.870588235294
39,hard,False,0.858823529412
39,easy,False,0.823529411765
39,hard,True,0.705882352941
39,easy,True,1.03529411765
39,hard,False,1.11764705882
39,easy,False,0.823529411765
39,hard,False,1.02352941176
39,hard,False,1.55294117647
39,easy,False,0.647058823529
39,easy,False,1.37647058824
39,hard,False,0.717647058824
39,easy,True,1.27058823529
39,hard,False,0.588235294118
39,easy,False,0.929411764706
39,hard,True,1.34117647059
39,easy,False,0.964705882353
39,hard,True,0.847058823529
39,easy,False,0.964705882353
39,hard,True,0.494117647059
39,hard,False,0.764705882353
39,easy,False,0.823529411765
39,easy,True,0.776470588235
39,easy,False,0.541176470588
39,hard,False,0.988235294118
39,hard,False,0.870588235294
39,easy,True,0.811764705882
39,hard,False,0.882352941176
39,easy,True,0.894117647059
39,hard,False,0.976470588235
39,hard,False,1.4
39,easy,True,0.988235294118
39,hard,False,1.07058823529
39,hard,False,1.03529411765
39,easy,True,1.47058823529
39,hard,True,0.752941176471
39,easy,False,0.917647058824
39,hard,False,1.48235294118
39,hard,True,1.02352941176
39,easy,True,0.847058823529
39,hard,False,0.729411764706
39,hard,True,0.494117647059
39,easy,False,0.576470588235
39,hard,False,1.05882352941
39,hard,False,1.15294117647
39,easy,True,1.15294117647
39,easy,True,0.941176470588
39,hard,False,1.43529411765
39,easy,False,1.84705882353
39,hard,True,1.43529411765
39,hard,False,0.988235294118
39,hard,True,0.705882352941
39,easy,True,1.23529411765
39,easy,False,0.952941176471
39,hard,False,1.57647058824
39,hard,False,1.6
39,hard,True,0.764705882353
39,easy,False,1.04705882353
39,hard,False,0.894117647059
39,hard,False,0.670588235294
39,easy,True,0.952941176471
39,hard,True,1.16470588235
39,easy,True,0.988235294118
39,hard,False,1.02352941176
39,hard,True,1.24705882353
39,hard,False,1.48235294118
39,easy,True,0.835294117647
39,easy,True,0.858823529412
39,hard,False,1.4
39,hard,True,0.788235294118
39,hard,True,0.741176470588
39,easy,False,1.51764705882
39,easy,True,1.10588235294
39,hard,False,1.42352941176
39,easy,False,0.576470588235
39,hard,False,0.647058823529
39,easy,True,0.741176470588
39,easy,True,1.95294117647
39,hard,False,1.51764705882
39,hard,False,1.16470588235
39,easy,True,0.917647058824
39,hard,True,0.705882352941
39,hard,False,1.10588235294
39,easy,False,1.41176470588
39,easy,True,1.09411764706
39,easy,False,1.35294117647
39,hard,False,0.858823529412
39,easy,True,1.05882352941
39,easy,True,1.97647058824
39,hard,False,0.788235294118
39,easy,False,0.929411764706
39,hard,False,1.11764705882
39,hard,False,0.670588235294
39,easy,False,0.717647058824
39,hard,False,0.917647058824
39,easy,False,0.811764705882
39,hard,False,0.870588235294
39,easy,False,0.964705882353
39,hard,False,1.03529411765
39,easy,True,1.32941176471
39,hard,True,1.02352941176
39,hard,True,1.16470588235
39,hard,True,0.941176470588
39,easy,True,1.03529411765
39,hard,True,0.941176470588
39,easy,False,0.823529411765
39,easy,True,1.41176470588
39,easy,False,0.729411764706
39,easy,False,0.823529411765
39,hard,False,1.56470588235
39,easy,False,0.694117647059
39,hard,False,1.27058823529
39,easy,False,0.6
39,easy,False,0.941176470588
39,hard,True,1.15294117647
39,hard,False,1.03529411765
39,easy,True,0.8
39,hard,True,0.694117647059
39,hard,False,1.04705882353
39,easy,False,1.43529411765
39,easy,False,0.858823529412
39,hard,False,0.917647058824
39,easy,False,0.858823529412
39,easy,True,1.04705882353
39,easy,True,0.917647058824
39,easy,True,0.941176470588
39,easy,False,0.717647058824
39,hard,False,1.4
39,easy,True,0.917647058824
39,easy,False,0.894117647059
39,hard,False,1.21176470588
39,hard,False,0.929411764706
39,hard,True,0.811764705882
39,easy,False,1.08235294118
39,easy,True,1.03529411765
39,hard,False,1.21176470588
39,easy,True,1.49411764706
39,hard,False,1.90588235294
39,hard,False,1.75294117647
39,easy,False,1.11764705882
39,hard,False,0.941176470588
39,easy,False,0.694117647059
39,easy,False,0.823529411765
39,hard,False,0.741176470588
39,hard,False,0.776470588235
39,hard,True,1.37647058824
39,easy,True,1.38823529412
39,easy,True,0.905882352941
39,hard,True,0.847058823529
39,hard,False,0.823529411765
39,easy,False,0.647058823529
39,easy,True,0.682352941176
39,hard,False,0.905882352941
39,easy,False,0.729411764706
39,hard,False,0.647058823529
39,hard,False,1.02352941176
39,hard,False,0.929411764706
39,easy,False,1.32941176471
39,hard,False,1.30588235294
39,easy,True,0.976470588235
39,hard,False,0.905882352941
39,easy,True,1.17647058824
39,hard,True,0.741176470588
39,hard,False,1.08235294118
39,easy,False,1.43529411765
39,easy,False,1.2
39,hard,False,1.01176470588
39,easy,False,1.0
39,hard,False,0.905882352941
39,easy,False,0.788235294118
39,hard,False,0.964705882353
39,easy,True,1.23529411765
39,hard,False,0.882352941176
39,easy,False,1.42352941176
39,easy,True,0.976470588235
39,hard,True,0.670588235294
39,easy,False,0.729411764706
39,easy,True,1.31764705882
39,hard,False,1.52941176471
39,hard,True,1.47058823529
39,easy,True,1.03529411765
39,hard,True,1.12941176471
39,easy,False,0.964705882353
39,hard,True,1.22352941176
39,easy,False,1.07058823529
39,hard,False,1.76470588235
39,easy,False,0.976470588235
39,hard,True,0.870588235294
39,hard,False,1.16470588235
39,hard,False,1.27058823529
39,easy,False,1.27058823529
39,hard,False,1.11764705882
39,hard,False,1.35294117647
39,hard,False,1.25882352941
39,easy,True,0.929411764706
39,easy,False,1.01176470588
39,hard,False,0.894117647059
39,easy,True,0.635294117647
39,easy,False,1.10588235294
39,easy,False,1.34117647059
39,hard,True,0.894117647059
39,easy,True,0.811764705882
39,easy,True,0.6
39,easy,True,0.788235294118
39,hard,False,1.04705882353
39,easy,True,1.65882352941
39,easy,True,0.941176470588
39,easy,True,0.823529411765
39,easy,False,1.74117647059
39,hard,False,0.741176470588
39,easy,True,1.42352941176
39,easy,False,0.988235294118
39,easy,False,0.682352941176
39,hard,False,0.882352941176
39,easy,False,0.835294117647
39,easy,False,0.764705882353
39,hard,False,0.670588235294
39,easy,False,0.929411764706
39,easy,True,0.988235294118
39,easy,False,0.941176470588
39,hard,False,0.905882352941
39,hard,False,0.705882352941
39,hard,True,1.25882352941
39,hard,False,1.8
39,easy,False,1.85882352941
39,hard,False,0.941176470588
39,hard,False,1.02352941176
39,easy,False,0.929411764706
39,easy,True,1.2
39,hard,False,1.03529411765
39,hard,False,1.02352941176
39,easy,True,1.29411764706
39,hard,True,1.55294117647
39,easy,False,0.905882352941
39,easy,False,1.42352941176
39,easy,False,0.976470588235
39,hard,False,1.24705882353
39,hard,False,1.16470588235
39,easy,True,0.988235294118
39,easy,False,0.929411764706
39,hard,True,0.976470588235
39,hard,True,1.08235294118
39,easy,False,1.65882352941
39,hard,False,1.31764705882
39,easy,False,0.952941176471
39,hard,True,1.27058823529
39,easy,True,1.37647058824
39,hard,False,0.823529411765
39,hard,False,0.882352941176
39,hard,True,0.764705882353
39,easy,True,0.988235294118
39,hard,True,1.28235294118
39,easy,False,1.0
39,easy,False,1.11764705882
39,hard,False,0.964705882353
39,hard,False,1.25882352941
39,easy,True,0.882352941176
39,easy,True,1.18823529412
39,hard,True,1.29411764706
39,hard,False,0.658823529412
39,easy,False,0.717647058824
39,easy,False,0.917647058824
39,hard,False,1.04705882353
39,easy,True,0.788235294118
39,hard,False,0.717647058824
39,easy,False,1.23529411765
6,easy,True,1.50588235294
6,easy,True,0.941176470588
6,easy,True,1.28235294118
6,hard,False,0.858823529412
6,easy,False,1.50588235294
6,easy,True,0.952941176471
6,hard,False,1.75294117647
6,easy,False,0.882352941176
6,easy,False,0.705882352941
6,hard,True,0.870588235294
6,easy,False,0.752941176471
6,hard,False,0.717647058824
6,hard,False,0.729411764706
6,hard,False,0.776470588235
6,easy,False,0.635294117647
6,hard,False,0.788235294118
6,hard,False,0.6
6,easy,False,1.21176470588
6,hard,True,0.811764705882
6,hard,False,0.929411764706
6,easy,True,0.952941176471
6,hard,False,0.882352941176
6,hard,False,1.41176470588
6,hard,True,1.63529411765
6,easy,True,1.55294117647
6,easy,False,1.56470588235
6,easy,True,0.858823529412
6,hard,True,0.870588235294
6,hard,False,0.905882352941
6,easy,False,0.776470588235
6,easy,False,0.635294117647
6,hard,True,1.81176470588
6,hard,False,1.03529411765
6,easy,True,1.89411764706
6,easy,False,1.32941176471
6,hard,True,0.729411764706
6,easy,False,1.24705882353
6,easy,False,1.47058823529
6,easy,False,0.658823529412
6,hard,False,1.2
6,hard,True,1.48235294118
6,easy,True,0.952941176471
6,easy,True,1.50588235294
6,easy,False,0.858823529412
6,hard,False,0.647058823529
6,hard,False,0.929411764706
6,easy,False,1.02352941176
6,easy,False,0.894117647059
6,hard,False,1.22352941176
6,easy,False,0.976470588235
6,easy,True,1.02352941176
6,hard,False,1.25882352941
6,easy,True,1.01176470588
6,easy,True,0.905882352941
6,easy,True,1.70588235294
6,hard,False,1.75294117647
6,hard,False,1.61176470588
6,hard,False,1.30588235294
6,easy,True,1.01176470588
6,hard,False,1.77647058824
6,hard,False,0.941176470588
6,hard,False,1.44705882353
6,hard,True,1.05882352941
6,easy,False,1.37647058824
6,easy,False,0.823529411765
6,easy,False,1.03529411765
6,hard,False,0.823529411765
6,easy,False,0.941176470588
6,hard,True,0.823529411765
6,easy,False,1.38823529412
6,hard,False,0.964705882353
6,hard,False,0.811764705882
6,hard,False,0.988235294118
6,easy,True,0.847058823529
6,easy,True,0.682352941176
6,hard,True,0.717647058824
6,easy,False,0.776470588235
6,hard,False,0.623529411765
6,easy,False,0.635294117647
6,hard,True,0.870588235294
6,hard,True,0.705882352941
6,hard,False,0.823529411765
6,easy,False,0.564705882353
6,easy,False,0.552941176471
6,easy,False,0.682352941176
6,hard,False,0.823529411765
6,easy,False,0.929411764706
6,hard,False,0.635294117647
6,easy,False,0.752941176471
6,easy,False,1.02352941176
6,hard,False,0.705882352941
6,easy,True,1.10588235294
6,hard,True,0.894117647059
6,easy,True,0.776470588235
6,hard,False,0.8
6,hard,True,0.976470588235
6,easy,False,1.45882352941
6,hard,True,0.635294117647
6,hard,False,0.670588235294
6,easy,False,0.517647058824
6,hard,False,0.447058823529
6,easy,True,0.6
6,easy,False,0.588235294118
6,easy,False,0.788235294118
6,hard,False,0.8
6,hard,False,1.02352941176
6,easy,False,0.823529411765
6,hard,True,1.30588235294
6,hard,False,1.44705882353
6,easy,True,1.31764705882
6,hard,True,1.74117647059
6,hard,True,0.976470588235
6,hard,False,0.941176470588
6,easy,True,1.35294117647
6,hard,False,0.729411764706
6,easy,False,0.917647058824
6,hard,False,1.09411764706
6,easy,False,0.6
6,hard,True,0.729411764706
6,easy,False,1.0
6,hard,True,0.964705882353
6,easy,False,1.0
6,hard,True,0.964705882353
6,hard,True,0.952941176471
6,hard,True,1.0
6,easy,True,0.905882352941
6,easy,False,0.623529411765
6,hard,True,0.811764705882
6,easy,True,0.729411764706
6,easy,True,1.85882352941
6,hard,False,0.611764705882
6,easy,True,0.894117647059
6,easy,False,0.811764705882
6,hard,False,1.02352941176
6,hard,True,0.882352941176
6,easy,True,0.670588235294
6,hard,False,1.01176470588
6,easy,True,0.670588235294
6,hard,True,1.0
6,easy,True,0.694117647059
6,hard,True,0.847058823529
6,hard,True,0.717647058824
6,hard,True,0.658823529412
6,easy,True,0.788235294118
6,easy,False,0.658823529412
